Name of Institution,Street Address,City,ZIP Code,County,Georeference
TD Bank N.A.,2178 Deer Park Avenue,Deer Park,11729,Suffolk,POINT (-73.335141 40.775089)
TD Bank N.A.,3560 Veterans Memorial Highway,Bohemia,11716,Suffolk,POINT (-73.120295 40.786762)
TD Bank N.A.,6 Main Street,East Islip,11730,Suffolk,
TD Bank N.A.,104 Market Street,Nanuet,10954,Rockland,POINT (-74.012786 41.093276)
TD Bank N.A.,540-550 Jericho Turnpike,Mineola,11501,Nassau,POINT (-73.65691 40.743894)
TD Bank N.A.,550 Long Beach Boulevard,Long Beach,11561,Nassau,POINT (-73.657475 40.59127)
TD Bank N.A.,5555 Merrick Road,Massapequa,11758,Nassau,POINT (-73.432079 40.669338)
TD Bank N.A.,5801 Myrtle Avenue,Ridgewood,11385,Queens,POINT (-73.901256 40.700497)
TD Bank N.A.,582-586 Ninth Avenue,New York,10036,New York,POINT (-73.992477 40.758612)
TD Bank N.A.,6060 Brush Hollow Road,Westbury,11590,Nassau,POINT (-73.559002 40.777994)
TD Bank N.A.,61 Route 59,Suffern,10901,Rockland,POINT (-74.129304 41.112562)
TD Bank N.A.,210-212 Prospect Park SW,Brooklyn,11218,Kings,POINT (-73.972496 40.651841)
TD Bank N.A.,2109 Broadway,New York,10023,New York,POINT (-73.981703 40.780057)
TD Bank N.A.,211 Montague Street,Brooklyn,11201,Kings,POINT (-73.990764 40.693841)
TD Bank N.A.,216-10 Northern Boulevard,Bayside,11361,Queens,POINT (-73.765206 40.760841)
TD Bank N.A.,100-110 Hillside Avenue,New Hyde Park,11040,Nassau,POINT (-73.699834 40.739388)
TD Bank N.A.,Northern Boulevard,Old Westbury,11568,Nassau,
TD Bank N.A.,101-10 Metropolitan Avenue,Forest Hills,11375,Queens,POINT (-73.85129 40.71053)
TD Bank N.A.,1040 Jericho Turnpike,Huntington Station,11746,Suffolk,POINT (-73.370637 40.835362)
TD Bank N.A.,105 East Central Avenue,Pearl River,10965,Rockland,POINT (-74.017038 41.05947)
TD Bank N.A.,107 Chatsworth Avenue,Larchmont,10538,Westchester,POINT (-73.75801 40.932528)
TD Bank N.A.,108-36/50 Queens Boulevard,Forest Hills,11375,Queens,
TD Bank N.A.,111 Mineola Avenue,Roslyn Heights,11577,Nassau,POINT (-73.651381 40.788767)
TD Bank N.A.,1120 Avenue of the Americas,New York,10036,New York,POINT (-73.983392 40.75582)
TD Bank N.A.,1122-1126 Kings Highway,Brooklyn,11229,Kings,POINT (-73.961771 40.607372)
TD Bank N.A.,115 Montauk Highway,Westhampton Beach,11978,Suffolk,POINT (-72.64643 40.821819)
TD Bank N.A.,116-24 Metropolitan Avenue,Richmond Hill,11418,Queens,POINT (-73.835183 40.707175)
TD Bank N.A.,145 Stewart Avenue,Bethpage,11714,Nassau,POINT (-73.482691 40.724533)
TD Bank N.A.,1470 Second Avenue,New York,10021,New York,POINT (-73.956542 40.771289)
TD Bank N.A.,1504 Third Avenue,New York,10028,New York,POINT (-73.954573 40.778012)
TD Bank N.A.,1521 East Boston Post Road,Mamaroneck,10543,Westchester,POINT (-73.715716 40.954946)
TD Bank N.A.,1540 Hylan Boulevard,Staten Island,10305,Richmond,POINT (-74.088022 40.591025)
TD Bank N.A.,155 Canal Street,New York,10013,New York,POINT (-73.996332 40.716373)
TD Bank N.A.,1602-1606 Avenue U,Brooklyn,11229,Kings,POINT (-73.955256 40.598961)
TD Bank N.A.,1630 Shore Parwkay,Brooklyn,11214,Kings,
TD Bank N.A.,6190 Jericho Turnpike,Commack,11725,Suffolk,POINT (-73.300692 40.842253)
TD Bank N.A.,6266 Fresh Pond Road,Ridgewood,11385,Queens,POINT (-73.900473 40.712454)
TD Bank N.A.,640 East Fordham Road,Bronx,10458,Bronx,POINT (-73.883866 40.857999)
TD Bank N.A.,650 Pelham Parkway South,Bronx,10462,Bronx,POINT (-73.867962 40.856637)
TD Bank N.A.,666 Broadway,New York,10012,New York,POINT (-73.995359 40.727128)
TD Bank N.A.,685 Third Avenue,New York,10017,New York,POINT (-73.973734 40.751768)
TD Bank N.A.,690 Hempstead Turnpike,Franklin Square,11010,Nassau,POINT (-73.664994 40.706752)
TD Bank N.A.,70-05 Northern Boulevard,Jackson Heights,11372,Queens,POINT (-73.895985 40.754497)
TD Bank N.A.,714 Smithtown Bypass,Smithtown,11787,Suffolk,POINT (-73.168577 40.848382)
TD Bank N.A.,73-14 37th Avenue,Jackson Heights,11372,Queens,POINT (-73.89202 40.748938)
TD Bank N.A.,78-11 QUEENS BOULEVARD,ELMHURST,11373,Queens,POINT (-73.885569 40.738528)
TD Bank N.A.,79-55 Metropolitan Avenue,Middle Village,11379,Queens,POINT (-73.872299 40.713279)
TD Bank N.A.,81 West Ramapo Road,Garnerville,10923,Rockland,POINT (-74.010799 41.196473)
TD Bank N.A.,82 South Liberty Drive,Stony Point,10980,Rockland,POINT (-73.984591 41.222594)
TD Bank N.A.,8206 Fifth Avenue,Brooklyn,11209,Kings,POINT (-74.024806 40.62419)
TD Bank N.A.,855 Franklin Avenue,Garden City,11533,Nassau,POINT (-73.634993 40.727894)
TD Bank N.A.,90 Fifth Avenue,New York,11011,New York,POINT (-73.993438 40.736234)
TD Bank N.A.,929 Huguenot Avenue,Staten Island,10312,Richmond,POINT (-74.19153 40.53161)
TD Bank N.A.,94-15 Northern Boulevard,Jackson Heights,11372,Queens,POINT (-73.873478 40.756854)
TD Bank N.A.,949 Horseblock Road,Farmingville,11738,Suffolk,POINT (-73.023361 40.830429)
TD Bank N.A.,987 Fourth Avenue,Brooklyn,11232,Kings,POINT (-74.005921 40.652777)
TD Bank N.A.,999 Old Country Road,Westbury,11590,Nassau,POINT (-73.558515 40.754868)
TD Bank N.A.,2173 86th Street,Brooklyn,11214,Kings,POINT (-73.994131 40.602138)
TD Bank N.A.,225 North Broadway,Hicksville,11801,Nassau,POINT (-73.528823 40.775763)
TD Bank N.A.,2260 Merrick Road,Merrick,11566,Nassau,POINT (-73.541511 40.660239)
TD Bank N.A.,2266 Cropsey Avenue,Brooklyn,11214,Kings,POINT (-73.998053 40.59674)
TD Bank N.A.,247 Long Beach Road,Oceanside,11572,Nassau,POINT (-73.638511 40.646079)
TD Bank N.A.,250 Boston Post Road,Port Chester,10573,Westchester,POINT (-73.670432 40.996157)
TD Bank N.A.,251 East Main Street,Patchogue,11772,Suffolk,POINT (-73.007517 40.765968)
TD Bank N.A.,2521 Broadway,New York,10025,New York,POINT (-73.972727 40.793544)
TD Bank N.A.,2549 Hempstead Turnpike,East Meadow,11554,Nassau,POINT (-73.541937 40.724448)
TD Bank N.A.,258 Broadway,New York,10007,New York,POINT (-74.006893 40.713464)
TD Bank N.A.,260 Park Avenue South,New York,10010,New York,POINT (-73.98749 40.738752)
TD Bank N.A.,99 Main Street,South Glens Falls,12803,Warren,POINT (-73.636728 43.300755)
TD Bank N.A.,100 Quaker Street,Granville,12832,Washington,POINT (-73.265346 43.396899)
TD Bank N.A.,14 Main Street,Hudson Falls,12839,Washington,POINT (-73.586374 43.292903)
TD Bank N.A.,350 Canada Street,Lake George,12845,Warren,POINT (-73.71207 43.427037)
TD Bank N.A.,146 Main Street,Greenwich,12834,Washington,POINT (-73.501366 43.091515)
TD Bank N.A.,3852 Main Street,Warrensburg,12885,Warren,POINT (-73.774464 43.495992)
TD Bank N.A.,340 Aviation Road,Queensbury,12804,Warren,POINT (-73.69778 43.330261)
TD Bank N.A.,1744 Route 22,Keeseville,12944,Clinton,
TD Bank N.A.,2990 Main Street,Peru,12972,Clinton,POINT (-73.527127 44.580037)
TD Bank N.A.,714 Route 3,Plattsburgh,12901,Clinton,
TD Bank N.A.,71 Troy Road,East Greenbush,12061,Rensselaer,POINT (-73.702815 42.614304)
TD Bank N.A.,177 Fairview Avenue --- Route 9,Hudson,12534,Columbia,POINT (-73.765038 42.260484)
TD Bank N.A.,343 Delaware Avenue,Delmar,12054,Albany,POINT (-73.830773 42.622962)
TD Bank N.A.,125 State Street,Albany,12207,Albany,POINT (-73.755164 42.651114)
TD Bank N.A.,3 Park Plaza,Mechanicville,12118,Rensselaer,POINT (-73.688387 42.903429)
TD Bank N.A.,2301 Nott Streeet,East Niskayuna,12309,Schenectady,POINT (-73.892399 42.815554)
TD Bank N.A.,9679 Route 9,Chazy,12921,Franklin,POINT (-73.437336 44.890357)
TD Bank N.A.,54 Quaker Road,Queensbury,12804,Warren,POINT (-73.668181 43.33135)
TD Bank N.A.,1 Old Loudon Road,Latham,12110,Albany,POINT (-73.762198 42.73409)
TD Bank N.A.,204 Main Street,Salem,12865,Washington,POINT (-73.327743 43.17352)
TD Bank N.A.,78 Brookside Avenue,Chester,10918,Orange,POINT (-74.284942 41.358245)
TD Bank N.A.,4240 Albany Post Road,Hyde Park,12538,Dutchess,POINT (-73.932326 41.78194)
TD Bank N.A.,156-A-B Dolson Avenue,Middletown,10940,Orange,POINT (-74.424699 41.429848)
TD Bank N.A.,468 Route 211 East,Middletown,10940,Orange,POINT (-74.381129 41.456016)
TD Bank N.A.,511 Schutt Road Extension,Middletown,10940,Orange,POINT (-74.382525 41.448962)
TD Bank N.A.,515 Route 17M,Monroe,10950,Orange,POINT (-74.178672 41.320095)
TD Bank N.A.,Routes 300 & 94,New Windsor,12553,Orange,
TD Bank N.A.,205 East Main Street,Port Jervis,12771,Orange,POINT (-74.684299 41.364353)
TD Bank N.A.,838 South Road,Poughkeepsie,12601,Dutchess,
TD Bank N.A.,432 South Road,Poughkeepsie,12601,Dutchess,POINT (-73.929798 41.666474)
TD Bank N.A.,250 Route 59,Suffern,10901,Rockland,POINT (-74.133163 41.112293)
TD Bank N.A.,51 Main Street,Warwick,10990,Orange,POINT (-74.359124 41.257513)
TD Bank N.A.,Route 9W & Samsondale Plaza,West Haverstraw,10993,Rockland,POINT (-73.985019 41.207851)
TD Bank N.A.,68 Mill Hill Road,Woodstock,12498,Ulster,POINT (-74.114046 42.038878)
TD Bank N.A.,1401 Route 300,Newburgh,12550,Orange,POINT (-74.068924 41.518445)
TD Bank N.A.,39 North Plank Road,Newburgh,12550,Orange,POINT (-74.027798 41.522404)
TD Bank N.A.,98 Gleneida Avenue,Carmel,10512,Putnam,POINT (-73.679708 41.430035)
TD Bank N.A.,18 Westage Drive,Fishkill,12524,Dutchess,POINT (-73.894954 41.52636)
TD Bank N.A.,800 Broadway,Newburgh,12550,Orange,POINT (-74.045331 41.502484)
TD Bank N.A.,707 Main Street &,Poughkeepsie,12601,Dutchess,POINT (-73.908738 41.697506)
TD Bank N.A.,21 East Main Street,Washingtonville,10992,Orange,POINT (-74.165924 41.427897)
TD Bank N.A.,164-06 Union Turnpike,Fresh Meadows,11365,Queens,POINT (-73.804657 40.721358)
TD Bank N.A.,1806 MEDFORD AVENUE,MEDFORD,11763,Suffolk,POINT (-73.004888 40.801332)
TD Bank N.A.,1818 Victory Boulevard,Staten Island,10314,Richmond,POINT (-74.124509 40.612962)
TD Bank N.A.,1837 Richmond Avenue,Staten Island,10314,Richmond,POINT (-74.162682 40.603525)
TD Bank N.A.,1864 Williamsbridge Road,Bronx,10461,Bronx,POINT (-73.852736 40.852054)
TD Bank N.A.,193 East Main Street,Mount Kisco,10549,Westchester,POINT (-73.72666 41.203255)
TD Bank N.A.,196-41 Northern Boulvard,Flushing,11358,Queens,
TD Bank N.A.,1995 Broadway,New York,10023,New York,POINT (-73.98229 40.775457)
TD Bank N.A.,2 Wall Street,New York,10005,New York,POINT (-74.011483 40.707621)
TD Bank N.A.,200 West 26th Street,New York,10001,New York,POINT (-73.994589 40.746148)
TD Bank N.A.,2025 Broadhollow Road,Farmingdale,11735,Nassau,POINT (-73.421905 40.749906)
TD Bank N.A.,411 Washington Avenue,Kingston,12401,Ulster,POINT (-74.025227 41.935841)
TD Bank N.A.,4945 Lake Shore Drive,Bolton Landing,12814,Warren,POINT (-73.65524 43.556611)
TD Bank N.A.,28 Maple Street,Glens Falls,12801,Warren,POINT (-73.645276 43.311581)
TD Bank N.A.,136 Margaret Street,Plattsburgh,12901,Clinton,POINT (-73.453077 44.699396)
TD Bank N.A.,1301 65th Street,Brooklyn,11219,Kings,POINT (-74.001195 40.625787)
TD Bank N.A.,463 Broadway,Monticello,12701,Sullivan,POINT (-74.688423 41.655347)
TD Bank N.A.,469 Seventh Avenue,New York,10018,New York,POINT (-73.989856 40.752071)
TD Bank N.A.,475 PARK AVENUE SOUTH,NEW YORK,10022,New York,POINT (-73.982424 40.745449)
TD Bank N.A.,500 Old Country Road,Plainview,11803,Nassau,POINT (-73.500624 40.769794)
TD Bank N.A.,516 East Central Avenue,Cedarhurst,11516,Nassau,POINT (-73.719325 40.624895)
TD Bank N.A.,517 Larkfield Road,East Northport,11731,Suffolk,POINT (-73.320533 40.863005)
TD Bank N.A.,530 William Floyd Parkway,Shirley,11967,Suffolk,POINT (-72.866046 40.797398)
TEG Federal Credit Union,1 Commerce Street,Poughkeepsie,12603,Dutchess,POINT (-73.856528 41.681429)
TEG Federal Credit Union,4282 Albany Post Road,Hyde Park,12538,Dutchess,POINT (-73.933029 41.783921)
TEG Federal Credit Union,2540 Route 55,Poughquag,12538,Dutchess,POINT (-73.688373 41.625355)
TEG Federal Credit Union,140 Crystal Run Road,Middletown,10941,Orange,POINT (-74.357555 41.450153)
TEG Federal Credit Union,11 Marist Drive (256 North Road),Poughkeepsie,12601,Dutchess,POINT (-73.86189 41.647794)
TEG Federal Credit Union,"16 North Plank Road, Suite 101",Newburgh,12550,Orange,POINT (-74.024212 41.520858)
TEG Federal Credit Union,1145 Route 9,Wappingers Falls,12590,Dutchess,POINT (-73.906785 41.565956)
TEG Federal Credit Union,900 Route 376,Wappingers Falls,12590,Dutchess,POINT (-73.828552 41.607323)
TRI-Lakes Federal Credit Union,197 BROADWAY,SARANAC LAKE,12983,Franklin,POINT (-74.137316 44.331834)
TRI-Lakes Federal Credit Union,453 Wesvalley Road,Lake Placid,12946,Essex,POINT (-73.994545 44.29319)
Teachers Federal Credit Union,68 Hauppauge Road,Commack,11725,Suffolk,POINT (-73.29993 40.828148)
Teachers Federal Credit Union,437 William Floyd Parkway,Shirley,11967,Suffolk,POINT (-72.864551 40.782258)
Teachers Federal Credit Union,127 Smithtown Boulevard,Nesconset,11767,Suffolk,POINT (-73.16 40.837612)
Teachers Federal Credit Union,556 Larkfield Road,East Northport,11731,Suffolk,POINT (-73.319266 40.858812)
Teachers Federal Credit Union,450 Route 112,Jefferson Station,11776,Suffolk,POINT (-73.05245 40.93098)
Teachers Federal Credit Union,4250A Jerusalem Avenue,Massapequa,11758,Suffolk,POINT (-73.479219 40.69146)
Teachers Federal Credit Union,"31 West Main Street, Suite 23",Patchogue,11772,Suffolk,POINT (-73.015805 40.765723)
Teachers Federal Credit Union,1638 Merrick Road,Merrick,11566,Nassau,POINT (-73.561253 40.653871)
Teachers Federal Credit Union,102 Motor Parkway,Hauppauge,11788,Suffolk,POINT (-73.266413 40.805918)
Teachers Federal Credit Union,770 Park Avenue,Huntington,11743,Suffolk,POINT (-73.393446 40.858511)
Teachers Federal Credit Union,105 Wilbur Place,Bohemia,11716,Suffolk,POINT (-73.104853 40.778474)
